year,pitcher,total_pitches,arsenal_size,primary_pitch,primary_pct
2020,656186,363,2,SL,53.168044077134994
2020,592767,482,3,SI,45.02074688796681
2020,670970,322,4,FF,56.2111801242236
2020,621052,369,4,FF,48.78048780487805
2020,605288,922,5,SI,43.70932754880694
2020,650893,397,4,FF,50.377833753148614
2020,642233,410,2,SI,65.1219512195122
2020,606149,229,2,SL,50.65502183406113
2020,642547,553,4,FF,65.82278481012658
2020,596295,526,4,FF,52.47148288973384
2020,474463,752,5,SI,40.558510638297875
2020,621107,913,5,SI,51.69769989047097
2020,571901,341,4,SI,49.853372434017594
2020,593576,399,3,FS,48.1203007518797
2020,676596,470,3,SI,53.404255319148945
2020,605400,1148,4,CH,27.35191637630662
2020,606160,289,4,FF,47.75086505190311
2020,677651,203,3,FF,53.69458128078818
2020,642546,497,3,SI,47.08249496981891
2020,656685,222,4,SL,33.33333333333333
2020,663465,658,4,FF,46.504559270516715
2020,621368,352,3,FF,60.22727272727273
2020,605138,389,4,FF,49.3573264781491
2020,543475,993,5,FF,43.50453172205438
2020,595918,390,4,SL,45.38461538461539
2020,542888,237,3,FC,45.9915611814346
2020,643316,376,2,FF,53.191489361702125
2020,685493,501,3,FF,40.91816367265469
2020,664042,470,3,FC,40.85106382978723
2020,543699,901,5,FF,31.74250832408435
2020,669211,500,4,FF,62.0
2020,544727,455,4,SI,46.37362637362637
2020,453172,412,4,SI,51.45631067961165
2020,476454,241,3,FF,48.96265560165975
2020,571927,633,4,SI,53.712480252764614
2020,608723,895,4,FF,61.00558659217877
2020,542960,250,4,FC,31.6
2020,592741,422,3,FF,51.18483412322274
2020,607625,610,5,FF,32.622950819672134
2020,592464,262,3,SL,50.0
2020,458708,575,4,FC,50.95652173913044
2020,543901,645,5,SI,50.85271317829457
2020,453343,323,2,FC,55.10835913312694
2020,592426,488,3,SL,43.64754098360656
2020,455119,282,4,FF,43.97163120567376
2020,572888,398,4,SI,38.44221105527638
2020,601713,290,3,FF,49.310344827586206
2020,503285,261,3,FF,47.12643678160919
2020,519293,252,3,SL,46.82539682539682
2020,669060,313,5,FF,43.45047923322684
2020,642092,250,3,SI,62.4
2020,661255,285,2,FF,54.736842105263165
2020,592761,267,4,FF,51.31086142322098
2020,518516,710,3,FF,38.87323943661972
2020,607536,1124,5,CH,24.377224199288257
2020,596720,358,3,FF,46.927374301675975
2020,607374,242,4,SL,30.991735537190085
2020,605397,673,6,FF,26.894502228826152
2020,663474,550,4,FF,53.27272727272727
2020,650644,1201,6,SI,29.22564529558701
2020,517008,366,2,FC,71.58469945355192
2020,518886,300,2,FF,62.33333333333333
2020,605359,383,4,CH,39.1644908616188
2020,502026,340,4,FS,32.05882352941177
2020,595465,299,4,FC,56.52173913043478
2020,592094,260,4,FF,53.46153846153846
2020,572193,369,3,FC,43.63143631436314
2020,452657,1008,5,FC,30.456349206349202
2020,641540,571,5,SI,38.879159369527144
2020,650530,332,3,SI,59.93975903614458
2020,676604,412,4,FF,44.417475728155345
2020,542585,519,4,FF,57.41811175337187
2020,622251,472,3,FF,66.52542372881356
2020,571510,1086,5,FF,50.27624309392266
2020,623470,387,2,SL,51.162790697674424
2020,672578,255,4,FF,50.98039215686274
2020,592473,252,2,SI,79.76190476190477
2020,622072,282,3,SI,46.45390070921986
2020,664062,705,4,FF,47.5177304964539
2020,598287,336,3,FF,36.01190476190476
2020,527054,572,5,SI,33.21678321678322
2020,608648,368,2,KC,51.08695652173913
2020,573124,358,2,SI,53.351955307262564
2020,543101,602,5,FF,33.222591362126245
2020,664054,223,2,FF,55.15695067264574
2020,622491,1153,4,CH,30.008673026886385
2020,501381,455,3,FF,50.10989010989011
2020,542947,218,3,SI,50.917431192660544
2020,543883,323,3,FF,47.6780185758514
2020,493603,339,2,ST,47.1976401179941
2020,665620,532,4,FF,59.58646616541353
2020,669432,568,4,FF,54.22535211267606
2020,608665,329,4,SI,56.53495440729483
2020,521230,370,3,FF,70.27027027027027
2020,594987,348,3,CU,37.06896551724138
2020,465657,377,3,FF,65.25198938992042
2020,501985,979,4,FF,50.663942798774265
2020,656954,880,3,SI,46.93181818181818
2020,621141,230,4,SI,32.608695652173914
2020,519008,331,3,SI,59.818731117824775
2020,607179,222,3,FF,62.16216216216216
2020,643290,801,4,FF,53.558052434456926
2020,641312,277,2,SL,53.42960288808665
2020,453265,280,3,CH,47.85714285714286
2020,593974,488,4,SL,33.19672131147541
2020,572070,788,4,FF,45.0507614213198
2020,456501,1145,5,FF,33.01310043668123
2020,489334,377,4,SI,58.620689655172406
2020,605200,1055,5,CH,41.32701421800948
2020,623352,372,2,SI,67.74193548387096
2020,643778,346,4,FF,39.30635838150289
2020,605540,1211,5,FF,34.516928158546655
2020,453192,205,3,SL,60.0
2020,425794,930,5,CU,38.27956989247312
2020,642083,387,4,SI,38.50129198966408
2020,554430,1077,6,FF,43.82544103992572
2020,650895,320,2,SL,64.6875
2020,664126,490,2,FF,57.3469387755102
2020,642232,834,4,FC,35.97122302158273
2020,595928,384,2,FF,55.729166666666664
2020,445926,305,4,SI,40.0
2020,605482,336,3,FC,69.34523809523809
2020,668687,407,2,FC,52.579852579852584
2020,656232,597,5,FF,49.413735343383586
2020,623474,350,4,FF,43.142857142857146
2020,502043,1139,5,SI,35.55750658472344
2020,621121,884,3,SI,41.742081447963805
2020,501789,349,2,FC,76.50429799426934
2020,621242,483,2,FF,60.86956521739131
2020,612434,475,3,SI,50.10526315789474
2020,453286,1213,5,FF,46.00164880461665
2020,594798,1135,4,FF,44.84581497797357
2020,543339,378,3,FF,75.92592592592592
2020,593833,381,3,FC,81.10236220472441
2020,434671,971,6,FS,29.145211122554066
2020,519144,983,5,SI,42.52288911495422
2020,542914,385,3,SI,53.246753246753244
2020,656945,345,2,FF,59.42028985507246
2020,548389,815,4,FF,43.31288343558282
2020,642121,416,3,FF,57.45192307692307
2020,502624,652,5,FF,33.895705521472394
2020,607644,745,4,FF,52.348993288590606
2020,621345,397,3,FC,42.56926952141058
2020,570488,509,3,CH,48.919449901768175
2020,554431,483,4,FF,61.904761904761905
2020,592169,359,3,CU,37.32590529247911
2020,656557,265,3,FF,35.471698113207545
2020,594795,490,2,FF,60.0
2020,545064,364,3,SL,42.032967032967036
2020,444468,390,3,FF,48.97435897435897
2020,641755,371,3,SL,59.83827493261455
2020,642203,364,3,FF,64.01098901098901
2020,608566,1226,5,FF,38.499184339314844
2020,596133,968,5,FF,54.02892561983471
2020,608717,547,4,FF,46.435100548446066
2020,592644,446,4,FF,50.224215246636774
2020,607572,361,2,SL,62.32686980609419
2020,471911,1101,5,FF,34.69573115349682
2020,656605,385,3,FF,55.58441558441558
2020,506433,1153,8,SL,36.16652211621856
2020,656302,1085,4,FF,47.834101382488484
2020,596001,394,3,SL,46.192893401015226
2020,518633,943,5,FF,38.49416755037115
2020,641745,858,3,FF,38.344988344988344
2020,605513,963,5,FF,45.067497403946
2020,594577,512,3,SL,39.6484375
2020,621142,428,3,FF,58.177570093457945
2020,570240,460,4,SI,41.95652173913044
2020,571670,371,3,SI,42.857142857142854
2020,542882,500,5,FF,36.8
2020,459429,332,1,FF,96.3855421686747
2020,571760,1085,3,FF,57.78801843317972
2020,477132,888,3,FF,40.765765765765764
2020,594965,646,4,FF,61.145510835913306
2020,641778,244,4,FF,52.04918032786885
2020,656876,302,3,FF,68.21192052980133
2020,592222,331,3,CH,38.066465256797585
2020,458676,793,6,FF,35.05674653215637
2020,489119,285,4,FC,49.824561403508774
2020,547179,608,6,FF,33.223684210526315
2020,621244,1102,4,SV,29.764065335753177
2020,641816,852,3,FF,55.516431924882625
2020,445213,343,3,SI,74.9271137026239
2020,643338,425,2,FF,73.6470588235294
2020,502202,357,3,FF,55.182072829131656
2020,554340,241,4,FF,49.37759336099585
2020,645261,662,5,SI,34.894259818731115
2020,502154,289,2,SI,80.27681660899654
2020,642528,394,4,FF,42.63959390862944
2020,457918,787,4,FF,44.34561626429479
2020,664948,328,3,FC,52.743902439024396
2020,605135,946,5,SI,38.16067653276956
2020,579328,795,4,FC,40.0
2020,656322,297,4,SI,31.313131313131315
2020,672715,349,3,FF,64.75644699140402
2020,519141,323,2,FF,79.56656346749226
2020,670056,349,3,FF,74.49856733524355
2020,659275,1046,3,SL,53.441682600382414
2020,502188,298,5,SL,23.825503355704697
2020,542881,954,4,FF,38.9937106918239
2020,663978,963,4,FF,58.151609553478714
2020,642207,431,2,CH,52.66821345707656
2020,607231,240,5,SI,38.75
2020,656427,719,4,FF,44.22809457579972
2020,608718,516,4,FF,71.51162790697676
2020,605388,219,4,SL,45.662100456621005
2020,623433,237,2,FF,64.13502109704642
2020,657044,419,3,SI,51.78997613365155
2020,488984,410,3,SI,41.70731707317073
2020,592826,650,5,FF,52.0
2020,450203,660,4,FF,35.45454545454545
2020,548384,336,5,FC,45.535714285714285
2020,660600,362,2,FF,68.23204419889503
2020,519151,353,3,SL,41.92634560906516
2020,642130,341,2,FF,76.53958944281524
2020,664353,429,4,FF,54.54545454545454
2020,621129,370,4,SL,37.2972972972973
2020,641672,441,4,FF,47.16553287981859
2020,664045,529,5,SL,25.51984877126654
2020,621366,322,3,SI,47.82608695652174
2020,663878,324,4,FF,50.617283950617285
2020,605347,635,4,SI,38.267716535433074
2020,592836,882,5,FF,38.32199546485261
2020,605488,405,3,FF,46.913580246913575
2020,598264,455,2,FF,54.065934065934066
2020,518489,424,3,FF,58.25471698113207
2020,657140,641,5,SI,32.44929797191888
2020,607391,538,4,FC,29.92565055762082
2020,592233,402,2,SI,60.69651741293532
2020,622075,446,3,SL,44.843049327354265
2020,668678,1117,4,FF,39.033124440465535
2020,608032,436,3,FF,61.46788990825688
2020,622608,1136,4,FF,55.897887323943664
2020,664199,703,4,FF,45.519203413940254
2020,656546,399,3,FF,54.63659147869674
2020,666120,571,3,FF,46.93520140105078
2020,641154,903,5,FF,32.22591362126246
2020,502171,807,3,SI,47.459727385377946
2020,592229,215,4,SL,37.2093023255814
2020,527048,1033,5,FC,32.042594385285575
2020,668676,776,4,FF,38.144329896907216
2020,572971,960,5,SI,32.29166666666667
2020,642397,394,2,SI,75.1269035532995
2020,641302,599,5,SI,23.372287145242073
2020,663460,931,3,FF,54.24274973147154
2020,605242,528,5,SI,34.28030303030303
2020,666200,940,4,FF,30.957446808510635
2020,571666,916,5,FF,32.314410480349345
2020,621111,600,5,FF,53.833333333333336
2020,641771,789,5,SL,34.85424588086185
2020,594986,268,4,FC,39.17910447761194
2020,621219,945,5,SI,34.285714285714285
2020,453268,404,4,FF,43.56435643564357
2020,571710,415,3,FF,64.81927710843374
2020,592346,347,5,FF,45.24495677233429
2020,608349,263,2,FF,63.87832699619772
2020,547942,613,4,FF,48.613376835236544
2020,669203,1010,6,SI,33.069306930693074
2020,664299,889,4,FF,62.99212598425197
2020,458681,1407,4,FF,49.75124378109453
2020,458677,345,2,FF,57.68115942028985
2020,640448,419,3,FF,70.40572792362768
2020,656849,812,4,FF,37.4384236453202
2020,571578,1068,5,SL,40.262172284644194
2020,503569,414,3,SI,60.6280193236715
2020,547943,1132,5,CH,27.82685512367491
2020,656756,747,5,SI,26.639892904953143
2020,543135,748,4,FF,37.70053475935829
2020,665152,346,4,FF,39.59537572254335
2020,545333,1165,4,FF,47.38197424892704
2020,608337,1214,3,FF,50.57660626029654
2020,669456,1238,5,FF,37.88368336025848
2020,663765,360,4,FF,43.333333333333336
2020,676220,231,2,SI,64.93506493506493
2020,593372,402,4,FF,35.57213930348259
2020,628711,875,5,FF,55.885714285714286
2020,640455,812,5,SI,54.06403940886699
2020,665621,393,3,FF,63.104325699745544
2020,628317,986,6,SL,38.74239350912779
2020,663554,543,5,SI,26.519337016574585
2020,607192,964,3,FF,60.58091286307054
2020,608379,609,3,FF,40.39408866995074
2020,593144,391,2,FF,71.86700767263427
2020,543294,1150,4,SI,33.91304347826087
2020,592866,1017,5,FF,42.67453294001967
2020,572955,310,2,CU,54.19354838709678
2020,642545,511,4,SL,45.79256360078278
2020,605182,649,5,FF,39.907550077041606
2020,676606,679,4,FF,64.06480117820324
2020,425844,1060,5,FF,40.75471698113208
2020,624418,757,4,FF,47.82034346103038
2020,607560,408,3,SL,50.245098039215684
2020,607200,850,5,SI,43.88235294117647
2020,570666,360,4,SL,54.44444444444444
2020,592662,1064,5,FF,47.368421052631575
2020,547888,769,5,SL,37.711313394018205
2020,595001,426,4,SL,34.50704225352113
2020,664350,559,5,CH,26.654740608228984
2020,608331,899,5,FF,41.824249165739715
2020,580792,246,2,SL,56.91056910569105
2020,622065,797,5,CU,24.592220828105397
2020,623465,284,3,FF,65.14084507042254
2020,519393,285,4,FC,39.64912280701755
2020,622092,373,3,FF,47.98927613941019
2020,605525,427,5,FF,47.540983606557376
2020,605483,872,4,FF,50.917431192660544
2020,643230,746,4,FF,43.5656836461126
2020,656288,965,4,FF,40.62176165803108
2020,657624,340,3,FF,57.647058823529406
2020,621078,300,5,FF,30.666666666666664
2020,664285,1049,4,SI,55.195424213536704
2020,664714,255,3,FF,49.411764705882355
2020,519443,395,3,KC,39.49367088607595
2020,475479,357,4,FC,26.89075630252101
2020,571735,282,4,FF,44.32624113475177
2020,521655,368,5,FF,54.07608695652174
2020,543037,1203,4,FF,52.53532834580216
2020,518858,361,2,SI,52.07756232686981
2020,518813,447,3,SL,50.55928411633109
2020,605164,1018,5,FF,33.59528487229863
2020,453284,315,3,FS,42.22222222222222
2020,650633,470,4,SI,59.361702127659576
2020,533167,446,5,FS,32.511210762331835
2020,660623,395,3,SL,46.58227848101266
2020,622253,285,4,SI,34.03508771929825
2020,605151,276,3,FF,59.78260869565217
2020,518553,374,2,SL,51.33689839572193
2020,446321,311,4,SI,29.260450160771708
2020,448855,404,4,FF,33.16831683168317
2020,667498,212,4,FF,42.45283018867924
2020,621261,223,3,FF,48.4304932735426
2020,592390,363,3,FF,57.57575757575758
2020,502706,719,4,SI,43.5326842837274
2020,592612,304,4,FC,48.35526315789473
2020,476594,253,3,FF,64.03162055335969
2020,642584,229,3,SI,46.724890829694324
2020,657240,233,4,FF,57.08154506437768
2020,641712,589,4,SI,36.33276740237691
2020,670950,576,3,FF,50.69444444444444
2020,592858,304,3,FF,52.960526315789465
2020,543606,283,4,FF,41.69611307420495
2020,670912,444,3,FF,56.08108108108109
2020,621097,397,5,FF,43.32493702770781
2020,606131,276,3,SI,40.94202898550724
2020,592879,674,5,FF,46.14243323442137
2020,677976,748,4,SI,43.85026737967914
2020,518774,247,4,FF,45.34412955465587
2020,641743,409,3,FF,56.47921760391198
2020,453562,729,4,SI,52.12620027434842
2020,657571,304,2,FF,79.27631578947368
2020,657053,491,5,FF,36.04887983706721
2020,664074,265,5,FF,36.9811320754717
2020,528748,207,4,FF,31.88405797101449
2020,675921,439,4,FF,56.49202733485193
2020,664180,210,3,FF,43.80952380952381
2020,663432,299,2,FF,60.86956521739131
2020,572362,461,3,FF,55.748373101952275
2020,608335,319,4,SI,33.22884012539185
2020,670167,281,3,FF,48.754448398576514
2020,641627,217,2,FF,63.594470046082954
2020,657141,270,5,FF,32.22222222222222
2020,543548,697,4,FF,43.32855093256815
2020,656464,340,2,FF,59.705882352941174
2020,607229,278,4,SI,44.60431654676259
2020,592865,272,2,SL,54.779411764705884
2020,642701,284,3,SL,46.12676056338028
2020,656970,268,4,CH,36.940298507462686
2020,621290,225,2,SL,60.44444444444444
2020,570257,234,3,SI,39.31623931623932
2020,607067,241,5,FF,39.83402489626556
2020,642003,236,3,SL,49.57627118644068
2020,643327,553,5,KC,38.155515370705245
2020,642770,235,2,SI,67.65957446808511
2020,606996,260,4,SL,35.38461538461539
2020,592351,658,4,FF,48.328267477203646
2020,518397,202,2,SI,81.1881188118812
2020,622694,453,3,FF,58.94039735099338
2020,457915,286,4,FF,65.38461538461539
2020,605155,506,3,FC,43.873517786561266
2020,543022,333,4,SI,43.84384384384384
2020,453178,261,3,FF,49.808429118773944
2020,626929,272,4,FF,47.42647058823529
2020,641871,210,3,FF,59.04761904761905
2020,665093,202,3,SI,52.97029702970298
2020,605447,237,2,SL,59.91561181434599
2020,656222,323,3,CH,43.653250773993804
2020,664139,241,3,FF,53.941908713692946
2020,453281,367,4,CH,34.87738419618528
2020,650668,205,3,FF,52.19512195121951
2020,572020,356,4,FF,56.74157303370787
2020,518876,473,5,FF,24.735729386892178
2020,596043,231,4,FF,50.21645021645021
2020,467100,284,4,SI,40.140845070422536
2020,656794,300,4,FF,54.0
2021,519293,1079,3,FF,47.26598702502317
2021,607229,427,4,SI,57.377049180327866
2021,455119,663,6,FF,39.21568627450981
2021,592390,1090,2,FF,52.293577981651374
2021,592866,1537,5,FF,48.40598568640208
2021,592426,1055,3,SL,51.56398104265403
2021,554431,1065,3,FF,70.70422535211267
2021,450203,2987,5,CU,36.692333444928025
2021,608032,1007,3,FF,65.83912611717975
2021,605525,749,4,FF,50.467289719626166
2021,641755,1143,3,SL,52.14348206474191
2021,598287,579,3,FF,37.47841105354059
2021,642068,456,3,FF,64.47368421052632
2021,642203,1217,3,FF,66.47493837304847
2021,656458,731,2,FF,63.064295485636116
2021,664092,406,3,SI,53.20197044334976
2021,453268,1217,4,SL,46.09695973705834
2021,573009,621,4,SI,44.12238325281804
2021,650668,421,4,FF,42.99287410926366
2021,623485,564,3,FF,45.21276595744681
2021,605242,1183,5,FC,39.81403212172443
2021,641582,729,4,FF,63.5116598079561
2021,625643,938,4,FF,57.88912579957356
2021,641729,866,3,FF,54.04157043879908
2021,572193,948,4,SL,44.936708860759495
2021,571800,339,4,FF,46.312684365781706
2021,656629,1128,4,FF,64.36170212765957
2021,641302,1640,5,FC,36.28048780487805
2021,656302,2957,4,FF,46.939465674670274
2021,571670,1076,4,SI,32.15613382899628
2021,669622,973,3,SI,51.798561151079134
2021,453178,899,4,FF,82.53615127919912
2021,542947,685,3,SI,61.605839416058394
2021,542914,959,3,SL,49.94786235662148
2021,592135,468,3,FF,50.21367521367522
2021,593576,1243,4,FS,40.627514078841514
2021,647315,936,2,SI,66.34615384615384
2021,605507,1194,5,FC,35.09212730318258
2021,621237,1045,4,SI,77.22488038277511
2021,595345,601,3,SL,59.567387687188024
2021,663559,552,4,SI,62.68115942028986
2021,641154,1669,5,FF,32.59436788496106
2021,642152,1177,5,SI,32.71028037383177
2021,642130,748,2,FF,72.45989304812835
2021,425844,2577,5,FF,39.81373690337602
2021,489265,1043,4,SL,55.70469798657718
2021,608344,2682,5,FF,40.64131245339299
2021,664353,1631,4,FF,54.93562231759657
2021,660896,869,4,SL,40.736478711162256
2021,622251,1096,3,FF,43.97810218978102
2021,607457,268,2,FF,50.74626865671642
2021,605130,1223,3,SL,46.36140637775961
2021,606303,826,4,FF,41.041162227602904
2021,573668,659,3,FF,51.441578148710164
2021,663804,631,3,FF,55.30903328050714
2021,656212,655,3,SI,43.20610687022901
2021,596057,988,3,FF,47.469635627530366
2021,623352,964,3,SI,65.35269709543569
2021,502202,1074,3,FF,56.052141527001865
2021,608718,1221,5,FF,72.31777231777232
2021,677865,255,3,FC,58.03921568627452
2021,641360,776,2,FF,64.17525773195877
2021,676879,532,4,SL,38.53383458646616
2021,621111,3152,6,FF,44.67005076142132
2021,519326,981,4,FF,51.274209989806316
2021,594311,294,3,SI,54.761904761904766
2021,474463,1508,5,SI,45.02652519893899
2021,608678,851,3,FF,47.35605170387779
2021,606424,1002,3,FF,48.902195608782435
2021,665645,201,2,FF,73.6318407960199
2021,657277,2214,5,SI,37.80487804878049
2021,622503,1337,4,CH,51.2341062079282
2021,489334,1308,3,SI,47.62996941896024
2021,659275,832,3,SL,50.60096153846154
2021,663753,513,4,FF,54.385964912280706
2021,571710,873,3,FF,46.735395189003434
2021,605521,338,2,SL,59.46745562130178
2021,664918,654,2,FF,55.65749235474006
2021,607237,828,2,SL,51.08695652173913
2021,641771,1436,5,SL,46.10027855153203
2021,607455,610,3,FF,47.868852459016395
2021,607572,846,2,SL,54.96453900709219
2021,664074,712,5,FF,42.13483146067416
2021,656605,1858,4,FF,56.512378902045214
2021,552640,982,3,SL,45.11201629327902
2021,676596,1629,4,SI,45.73357888275015
2021,547973,1004,4,FF,56.573705179282875
2021,502085,208,2,FC,73.5576923076923
2021,642528,1085,5,SI,54.93087557603686
2021,543521,972,4,ST,52.88065843621399
2021,643338,1312,3,FF,64.9390243902439
2021,608638,876,3,SL,59.589041095890416
2021,605280,1124,3,SI,58.89679715302491
2021,608379,1974,5,FF,35.86626139817629
2021,593974,781,4,CH,48.14340588988476
2021,592791,2372,6,FF,49.494097807757164
2021,519008,512,3,SI,68.5546875
2021,656427,1353,5,FF,50.62823355506282
2021,663765,1156,6,SI,37.0242214532872
2021,621219,1936,5,SI,42.87190082644628
2021,628452,1059,4,FF,35.12747875354108
2021,608716,1008,3,FF,65.87301587301587
2021,594987,581,3,FC,40.79173838209983
2021,650671,499,3,FF,73.34669338677354
2021,448281,866,4,FF,81.06235565819861
2021,594577,1236,3,FF,38.43042071197411
2021,657024,564,3,FF,59.9290780141844
2021,572125,494,2,FF,55.06072874493927
2021,664948,894,3,FF,35.34675615212528
2021,670990,436,2,FF,52.981651376146786
2021,672282,379,3,FF,45.11873350923483
2021,542881,2602,5,FF,37.27901614142967
2021,661403,1056,2,FC,69.22348484848484
2021,623454,352,4,FF,49.43181818181818
2021,605194,541,4,FF,46.21072088724584
2021,543766,1367,5,FC,77.542062911485
2021,621295,1018,4,FF,55.992141453831046
2021,642701,909,5,SI,42.13421342134213
2021,650644,1909,7,FC,25.615505500261914
2021,592314,2236,5,FF,29.338103756708406
2021,641540,1909,5,SI,52.06914614981666
2021,643256,1022,3,SI,35.81213307240704
2021,641632,447,5,FF,35.79418344519016
2021,606930,570,3,FF,54.736842105263165
2021,622253,1042,3,SI,58.92514395393474
2021,657240,217,4,FF,54.377880184331794
2021,663878,301,2,FF,62.7906976744186
2021,547943,2689,5,FF,34.92004462625511
2021,650959,512,3,FF,62.3046875
2021,669145,1105,4,FF,42.171945701357465
2021,601713,2745,4,FF,51.83970856102004
2021,640448,1209,3,FF,68.4036393713813
2021,593958,2721,5,FF,39.94854832782065
2021,600921,627,4,FF,56.14035087719298
2021,676477,1150,4,SI,53.565217391304344
2021,607200,2410,6,SI,42.19917012448133
2021,527048,1860,5,FC,28.9247311827957
2021,641907,486,3,FF,36.41975308641975
2021,572070,2331,4,FF,53.024453024453024
2021,617228,944,3,FF,45.44491525423729
2021,519242,736,3,FF,47.55434782608695
2021,596112,767,3,FF,49.41329856584094
2021,592761,2067,4,FF,48.13739719400097
2021,592346,1635,6,FF,46.54434250764526
2021,668678,2102,5,FF,53.758325404376784
2021,468504,1070,5,CU,35.23364485981308
2021,622075,871,5,FF,45.00574052812859
2021,622608,2405,5,FF,54.51143451143451
2021,521230,1104,3,FF,68.93115942028986
2021,608335,1189,4,SI,40.28595458368377
2021,607481,953,3,SI,62.01469045120671
2021,656638,639,3,FF,45.22691705790297
2021,570632,1695,4,SI,47.1976401179941
2021,572971,2726,5,SI,37.89435069699193
2021,621114,593,3,FF,50.252951096121414
2021,666159,1421,5,FF,41.731175228712175
2021,608337,2970,4,FF,43.872053872053876
2021,517008,1102,2,FC,70.508166969147
2021,622092,934,4,FF,50.428265524625274
2021,608648,1053,4,KC,47.008547008547005
2021,593619,520,4,SI,58.07692307692308
2021,573204,1106,3,FF,49.00542495479204
2021,663460,2202,3,FF,51.952770208901
2021,643377,1394,4,FF,44.18938307030129
2021,650911,211,3,SI,63.03317535545023
2021,666200,1727,4,FF,33.52634626519977
2021,657097,568,3,CH,46.12676056338028
2021,593144,944,2,FF,86.12288135593221
2021,612434,1228,3,SI,42.75244299674267
2021,543272,1076,3,ST,42.56505576208178
2021,621345,876,3,FC,44.178082191780824
2021,471911,889,5,FF,39.932508436445445
2021,592767,2138,3,SI,46.53882132834425
2021,445926,528,4,FC,42.99242424242424
2021,456034,1178,5,SI,34.46519524617997
2021,669952,762,4,FF,52.493438320209975
2021,628711,2786,3,FF,48.34888729361091
2021,669203,2594,6,FC,52.27447956823439
2021,607391,413,3,FC,35.83535108958838
2021,570257,761,4,SI,43.1011826544021
2021,605538,787,2,SL,90.85133418043202
2021,650633,1009,5,SI,53.02279484638256
2021,672715,1365,5,FF,60.586080586080584
2021,476595,1241,3,FC,62.1273166800967
2021,656420,987,3,FF,51.469098277608914
2021,656756,2570,5,CH,24.357976653696497
2021,608717,1374,4,FF,48.10771470160116
2021,656546,1360,4,FF,55.73529411764706
2021,571946,273,3,FF,63.369963369963365
2021,570666,949,4,SL,56.69125395152792
2021,592741,935,3,FF,40.21390374331551
2021,663574,761,3,FF,47.04336399474376
2021,683232,452,2,FF,64.15929203539822
2021,458677,604,3,FF,58.11258278145696
2021,641816,3196,4,FF,53.035043804755944
2021,660853,697,3,FF,68.4361549497848
2021,668820,674,4,FF,48.367952522255194
2021,592858,400,4,FF,60.25
2021,472610,501,3,SI,58.28343313373253
2021,592094,218,4,FF,57.3394495412844
2021,676831,401,3,FF,56.85785536159601
2021,621074,490,6,FF,29.591836734693878
2021,547942,1784,4,FF,40.97533632286996
2021,656730,460,3,FF,66.52173913043478
2021,452657,2380,5,FF,31.050420168067227
2021,592716,554,5,SI,37.725631768953065
2021,453343,1053,3,FC,62.58309591642926
2021,657612,961,3,FF,49.84391259105099
2021,666808,452,2,SL,58.4070796460177
2021,543339,865,3,FF,68.20809248554913
2021,501625,970,5,SI,45.56701030927835
2021,641793,993,3,FF,57.804632426988924
2021,572955,1045,2,CU,67.46411483253588
2021,592332,3002,4,FF,52.73151232511659
2021,446321,888,5,FC,36.82432432432432
2021,605397,2938,6,SL,27.773995915588834
2021,623474,299,4,SI,32.441471571906355
2021,518553,1253,3,SI,41.58020750199521
2021,623149,1104,2,FF,58.333333333333336
2021,681810,306,3,SL,41.830065359477125
2021,681806,483,4,FF,45.54865424430642
2021,623167,2811,4,FF,39.985770188545
2021,646242,237,4,SL,29.11392405063291
2021,656685,918,4,SI,30.28322440087146
2021,656529,1260,4,FF,41.269841269841265
2021,607359,705,3,FF,56.45390070921986
2021,543475,2964,7,FF,39.40620782726046
2021,663986,1210,3,FF,59.75206611570248
2021,663474,1975,4,FF,61.56962025316456
2021,519151,956,3,FF,39.53974895397489
2021,608665,871,5,SI,63.030998851894374
2021,548384,865,6,FC,32.369942196531795
2021,621076,2024,5,FF,52.816205533596836
2021,592773,1166,3,FF,59.69125214408233
2021,664208,1174,5,FF,47.9557069846678
2021,543606,1847,5,FF,55.06226312939903
2021,621112,681,5,SI,41.55653450807636
2021,548389,1686,4,FF,50.94899169632265
2021,657093,960,4,FF,46.5625
2021,666201,1845,4,FF,36.205962059620596
2021,592831,248,3,CH,33.87096774193548
2021,607644,2328,4,FF,47.93814432989691
2021,570663,1185,3,FF,54.43037974683544
2021,656354,473,3,FF,51.162790697674424
2021,607560,567,4,CU,52.557319223985886
2021,666168,424,2,SI,82.54716981132076
2021,663432,665,2,FF,64.66165413533834
2021,493603,1146,3,ST,47.81849912739965
2021,608723,1021,3,FF,59.4515181194907
2021,680686,1213,4,FF,51.6075845012366
2021,656557,1149,4,FF,38.55526544821584
2021,656061,642,4,SL,34.890965732087224
2021,593334,1579,4,CU,33.94553514882837
2021,545343,546,2,FF,52.38095238095239
2021,641482,1524,5,FF,42.84776902887139
2021,664126,774,2,FF,57.622739018087856
2021,663556,1954,4,FF,40.89048106448311
2021,554340,943,5,FF,39.130434782608695
2021,500610,1086,5,FF,37.661141804788215
2021,433589,1082,4,FF,45.84103512014787
2021,664299,1792,4,FF,59.43080357142857
2021,518617,1118,3,FF,58.765652951699465
2021,640455,2980,5,SI,59.36241610738256
2021,664285,2090,4,SI,52.10526315789473
2021,621242,999,2,FF,61.56156156156156
2021,543507,1117,3,FF,60.250671441360794
